0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
3.1710296,-1.7388144,1.4389738,-1.5920261,0.96071863,0.9098061,1.2888224,1.4376049,2.7416675,1.5468663,0.940289,0.5587186,-2.4609122,1.5689404,1.8341033
0.078026876,-0.67200834,0.33714256,-0.9204726,0.69797075,-0.48649678,0.6137913,0.7265358,-0.02208163,0.09552574,0.49572334,-0.5772551,-0.32876757,0.34864882,1.1030368
0.5222305,-0.79164565,0.15855056,-0.87833005,0.15080902,-0.5821448,-0.01711752,0.22547542,0.027159603,0.056249045,0.20763628,-0.27607283,0.04422431,-0.4893989,0.22012356
-0.4911583,0.40851024,0.2941746,0.3250284,0.29226384,-0.28272712,0.2507595,0.44334283,0.4366173,-0.19180508,0.1622299,-0.06878409,0.19114912,-0.23579448,0.14075182
-0.122334495,-0.4388402,0.44439536,-0.18493076,-0.27469558,-0.08779344,-0.14784071,0.08000843,-0.13902597,-0.47077483,-0.27632114,0.81582946,-0.93490434,0.37613747,0.2903641
0.035587326,-0.13155794,0.16666356,-0.29683402,-0.63541746,0.1373048,-0.4607623,0.31618053,0.07041515,-0.8696994,0.13184257,-0.7073119,-0.27674863,0.07511047,0.07343434
0.17196828,0.09285945,0.083151884,-0.37408623,0.13713989,-0.13649523,-0.48014933,0.53200024,0.023017704,0.110472076,-0.27528012,0.24628854,-0.16890183,0.34002337,-0.04765142
-0.025420723,0.019493239,-0.18809035,0.009646385,0.05672549,0.009106737,0.38097912,-0.22487031,-0.2285746,-0.08873238,-0.6370253,-0.46935216,-0.51961374,-0.038390838,0.6505422
-0.28803876,-0.117134534,-0.11794275,-0.24195963,-0.24574919,0.22062926,-0.31983486,-0.7889795,-0.8912196,0.30947685,-0.623456,-0.32088628,0.035449237,-0.10252197,-0.21613821
0.41113713,0.6757334,-0.14518304,-0.120819695,0.10381711,-0.1653605,0.2849684,-0.6366076,-0.62843657,-0.29880872,-0.15735465,0.3391592,-0.3795147,-0.09253703,-0.078983456
0.17477876,-0.17396362,0.1962385,0.56582314,0.43588844,-0.25410676,0.2441868,-0.23674318,0.60096884,0.19651341,0.3023531,0.6013531,-0.2614201,0.4263446,0.074544564
0.23471163,-0.03547643,-0.42449772,-0.13060677,0.19311096,-0.2198079,0.8946331,0.18388434,0.7179372,1.5068923,1.0508947,0.20031662,1.1437933,-0.11144909,-0.30037937
-0.46269336,0.068584494,0.14017472,0.2985623,-0.13927752,0.32372996,-0.5512988,0.28538954,-0.46566027,-0.537447,-0.7967881,-0.8245697,-0.76144105,-0.15129589,-0.34064206
0.042637967,0.5054975,-0.030990737,0.70131725,-0.07847509,-0.005943656,-0.09844947,-0.26660013,-0.27319488,0.5210111,0.37678206,0.20965244,0.15313067,-0.0967769,0.045921393
0.36412048,0.022442883,-0.01554785,0.38940328,0.04701247,-0.06534374,0.37025675,0.2501143,-0.15865223,0.68281716,0.22885285,0.051331617,0.59324074,0.12367215,-0.10078364
-0.048403442,-0.06082698,-0.5291008,-0.019352341,0.3247125,-0.83503413,-0.13475072,0.09708347,0.55255127,-0.5364567,0.5601336,0.017142104,-0.19374926,0.11297013,-0.2536219
