0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-7.324434,3.9853146,-3.377158,4.1496506,-5.45073,-2.6609402,5.9193716,-2.1958344,2.8312657,7.506333,-0.3873528,-5.5029454,5.7763176,7.094717,7.675469
-0.5878505,0.2718655,0.3411659,0.47733226,-0.29396516,-0.33348942,-0.23161045,-0.24684976,-0.5634779,-0.088711426,-0.3320874,-0.50109094,-0.686394,-0.50953895,0.7600127
2.252646,-1.6544762,-0.0928791,0.57075065,0.37269303,0.32388598,-2.4844656,-1.9271939,-0.36278856,-0.5422669,0.63837546,-0.3621275,-0.7377873,1.2256056,-0.29811645
1.0293964,-1.5286212,-0.07658359,0.08396426,2.3783336,0.18123806,-1.5066316,-3.344244,-0.6551284,0.0026091374,-0.55894005,-1.2158883,-0.52649206,0.2360513,-2.1954327
-1.4800752,1.546401,-0.08716388,-0.033551835,0.9413003,-0.036086794,1.9987695,2.1532483,-0.42151314,1.0164,-0.5442337,-0.53455853,0.84725773,-0.9018091,-0.45133072
1.1945463,-1.8270348,0.24019408,-2.4968553,-1.1185278,0.49901068,0.28708208,1.449142,0.45701805,-0.24113233,0.6966348,1.3055443,1.1535025,-0.9059949,1.6935058
-1.3536376,0.6371414,0.07473191,-3.4608185,-0.6944486,-0.23564295,0.512261,-0.13786384,-0.63285947,0.18592897,-0.31856322,0.68173486,1.0785842,-1.5992736,0.32271376
-1.0115131,0.5943218,-0.5878456,-0.09662277,-0.03241948,-0.17640242,0.20854056,0.3355997,-0.38198465,1.3960321,-0.30849364,0.6006934,-1.2012142,-0.08019388,-1.310342
3.0010047,-0.45976782,0.4619216,0.68827564,0.43821907,-0.25601256,-0.41062912,-0.546104,-0.31659877,-0.23742203,-0.2795774,-0.54589283,0.7254662,0.13562039,1.8201026
-1.483854,1.7113407,-0.14583184,-1.223174,-0.009572129,-0.39433187,-0.863386,0.7268335,0.22452268,0.5086694,-0.35550454,-1.3643489,0.32270783,1.1657143,1.622075
0.6300524,-0.3439961,-0.037260927,1.7752085,-1.4149121,-0.42995775,0.55252707,-0.848185,-0.8371184,-0.06879291,0.64610946,1.1480461,-1.910236,-0.26204097,-0.51509756
-0.2542461,-0.16359597,-0.4985783,-0.59652257,1.1567924,0.86933583,1.5907537,1.1932657,0.25645787,-0.98444694,0.83454245,1.0472796,0.17977282,-0.20692143,2.1312175
0.6307269,0.16295089,0.55685925,-0.517586,0.036195613,0.6060637,-0.018229837,0.77886033,0.16993445,-1.618091,-0.099807344,-0.49510926,0.24396953,0.6949416,-1.9992734
-0.20741393,0.82650816,-0.22819488,-3.2904873,0.03065932,1.2102386,-1.014056,1.5203872,1.1189468,-1.6794896,-0.88272727,0.577586,-0.036990207,-0.72526777,-2.0481882
-0.9067494,-0.6753258,0.2935635,0.89882404,0.23563914,-0.27676812,-0.61950415,-0.4738129,-0.88330233,0.13789828,-0.85586524,-1.5863217,-0.88224757,-0.78698814,-0.068658605
0.66564065,0.16173536,-0.83130926,-1.7677056,-0.015366315,2.3575006,0.07523269,1.5170703,0.117163576,-0.9795668,0.8016471,1.0124438,-0.19374672,-1.5184342,-0.28297183
