0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.51694024,0.50797683,0.10355507,-0.4965662,0.2888676,0.17217515,0.29959837,0.030638596,0.2878305,0.04008743,-0.5060791,-0.48168033,-0.15963753,1.3493161,0.30409142
0.01115018,-0.21774231,0.6141994,-0.23428632,0.48010936,0.6782289,0.17929131,0.11222149,0.673761,-0.025120655,0.24482617,-0.10939855,0.34962592,-0.49151942,-0.18062782
0.10835549,0.40521356,1.0560955,-0.0253984,0.6842799,0.078330785,-0.5799159,0.70175606,0.43880916,0.877945,-0.12132122,0.035373542,-0.23244213,0.12956087,-0.7852849
-0.19904332,0.032058842,-0.09407489,-0.011486693,-0.18202887,-0.3704896,0.19269991,-0.25728026,-0.34952188,0.2333472,-0.35945,0.15738562,0.28612265,0.7752367,0.16390847
0.20168379,-0.2022779,-0.09317102,-0.64841425,-1.128989,-0.056024678,-0.6908481,-0.07197501,-0.07961759,0.21749257,-0.56135714,0.1351008,-0.26283783,-0.43921444,0.113752015
-0.5340448,-0.6646371,-0.6062362,-0.71849513,-0.7529674,-0.6723882,-0.62689614,-0.6096365,-0.622447,-0.5913995,-0.61368346,-0.40641853,-0.51740974,-0.6397803,-0.26538712
0.0891998,-0.18150452,0.3218402,0.4895178,0.04234438,-0.66896427,0.18420225,-0.009047085,0.48319745,-0.14995034,0.40150195,0.2532359,-0.6841633,0.6337097,0.012069685
-0.06066207,-0.13731788,-0.040371742,0.46392846,-0.37680894,0.24775903,-0.065850556,-0.67942613,-0.25303882,-0.75538975,0.13872449,0.47016707,0.05922691,0.5084537,0.1959846
-0.47222576,0.24134573,0.43331358,-0.41472152,0.5363665,0.43016478,0.66671276,-0.010237296,-0.13715957,0.6107816,0.31760788,-0.2696133,-0.3046195,-0.896872,-0.17946517
0.059998278,0.22237407,0.040344916,0.09831382,0.10902701,0.52359605,0.3626165,0.32822442,-0.071661524,0.18431377,0.587947,0.30730188,0.60361224,-0.21457428,-0.19327882
0.42551112,-0.22718382,-0.2752905,0.0600479,0.06879635,-0.67155814,-0.86436945,-0.084843144,0.06180531,-0.25955907,0.009494316,0.08936491,0.6978262,-0.42428696,0.3013983
-0.08763812,-0.016282864,-0.27105823,0.3963725,-0.69097775,-0.09327608,-0.18242048,-0.5178578,-0.083539926,-0.532267,-0.20233096,-0.32672253,0.008171207,-0.07985104,-0.04865548
-0.09537215,-0.13782154,0.06434993,-0.64178646,-0.018448547,0.081211954,-0.2643623,0.023614079,-0.35747814,0.02348492,-0.5611516,-1.0090046,-0.64225143,0.54100454,-0.34055158
0.41385138,-0.73584646,-0.20454882,-0.15140015,0.7032903,0.46306744,-0.081575386,0.53655815,0.13932751,0.63004935,0.021388413,-0.2666182,-0.46484765,0.5712707,0.10630391
0.15266359,-0.004757146,-0.12708804,-0.1553916,-0.12261798,0.10546214,0.695106,-0.28439018,-0.56943005,-0.3292908,-0.48922446,-0.8601296,0.71609205,-0.38330334,-0.11375039
