0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
5.654878,-4.2707944,-3.7527273,0.57681656,-1.5917519,-3.725335,4.38735,3.237793,3.9444993,1.0943893,-3.4481661,3.430841,0.0753847,-4.703077,1.900097
0.7568953,-0.13425915,0.37715137,-0.71453243,-0.06762093,-0.045958955,-0.2814955,1.5674578,-1.107375,0.15718205,-1.4217262,-1.192774,-0.34780338,-0.6968576,0.45757797
-1.0233606,-0.0035135944,0.024658678,-0.071394704,1.3661942,0.10787888,0.49097648,-0.70932686,-0.2526327,-0.50386906,1.1844589,-1.3959558,-0.74763566,0.40429613,-0.7641088
0.28482237,0.082219884,-0.4285492,-0.03428542,0.22142336,0.43027452,-1.2412941,0.14616838,-0.33875012,-0.51909846,0.5817785,0.18726483,-0.4437539,1.5368463,0.72097677
-0.5395256,-0.47323903,0.49167028,-0.09462593,0.081036024,1.3983358,-1.1340318,0.111270435,-0.31957015,0.3534923,-1.4040177,-0.3897285,0.16443132,-0.5868003,0.06808347
0.41910878,0.8572353,0.5563498,-0.88887113,-0.87270075,1.5441151,-1.316035,0.66018987,-1.3835843,0.014355356,-0.27210498,-0.32309642,-0.35143438,0.07921081,-0.40999565
-0.8942452,1.9913576,-1.1483266,0.4483081,-0.6100779,-0.12310216,-0.5651838,-1.4878943,-0.3894998,-0.54859275,0.61519974,1.4751512,-0.07372323,0.71727455,-0.7712806
-0.87013763,-0.43740585,0.7152089,0.23613791,0.18366681,0.85854554,1.097042,-0.43289793,-0.43429244,0.3211416,1.4934459,-0.6491754,-0.7148624,0.026287027,0.18633847
-0.3076378,-0.9358512,0.74513143,-0.2689877,0.78348607,0.35348004,0.36517566,-0.41676968,0.34443504,0.43450928,1.589612,-1.1976057,0.3322529,0.4603224,0.068526894
0.9247367,-1.2664748,-0.79989535,0.50054353,-0.25124395,-2.6359956,0.5180072,0.9041782,0.33871555,0.65860456,-0.8312802,1.024383,-0.095958576,-0.032003973,-0.20649697
-1.4897414,-0.5163248,-0.3798768,0.074043475,-0.07823512,0.17070465,1.113536,-0.508098,0.9649057,0.15718919,0.7544934,0.21013184,-0.21965379,-1.4448596,0.2714344
1.101464,-0.35173047,1.35305,0.17209636,0.42951354,-0.19713278,-0.35053438,0.30081797,-0.3902823,-0.12207584,-0.98314995,-1.2869062,-0.3211372,0.9863504,1.8181195
0.49160326,0.38864172,0.1978343,0.26461777,-0.14199463,-0.5876023,0.19455644,0.10140503,-0.17828132,0.08343097,-0.28953794,0.17167711,0.24300876,0.18408777,0.95028317
2.3918457,0.55027324,0.6261068,0.16426288,-0.26101282,-0.94237715,0.44508585,0.6669225,-0.12352746,-0.7591842,-0.048829634,0.20841949,0.39401913,-0.40281716,0.31288272
0.34682092,-0.6061385,-1.0167403,0.020057075,-0.53496,0.22885513,-0.32569537,1.0308392,-0.19546498,-0.5107365,0.033105277,0.6704367,0.12598255,-0.10139723,0.56847286
-2.1309755,0.2433428,0.2476887,-0.28854516,0.46849614,0.2957614,-0.16472077,-0.70647985,-0.6930458,-0.13063248,0.83045584,-0.51044226,-0.27989268,0.34593844,-0.45155337
