0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.9073302,-0.44046345,1.5828099,-1.6833826,-3.0574965,1.1768161,1.254443,-1.2008747,-1.7783055,-0.3428489,0.21005523,0.26305383,0.51090217,-0.8937416,0.5332672
0.12613513,-0.5441279,-0.4242775,1.2553436,1.3125551,-1.2188464,-1.4822121,-0.7673625,0.6864185,-0.6387296,-0.36143768,-0.29362923,-0.016745437,0.20578489,-0.4150849
-0.08390961,1.3977318,-0.0070836423,-0.8124032,0.13555628,1.3101069,-1.4256747,-0.05477738,0.66954166,-1.1532776,-0.4748213,-1.3082002,1.6787261,-0.1866494,0.3403697
-0.18643641,1.7198656,-0.11391839,-0.78952485,0.80449146,-0.79882497,0.022366574,1.0110673,-0.42636588,-0.39582276,0.37472445,-0.6993756,0.43873507,-0.23924293,0.26890668
0.16653828,-0.57435703,-2.3486254,1.6759195,2.8852556,-1.8340592,-1.3563148,1.1874363,1.9251633,-0.21731995,0.4910802,-0.5429491,-0.5710433,1.1297138,-0.46012956
-0.11511102,-0.5308777,-1.2489138,-0.20850417,-0.22674476,-0.17913526,-1.5686628,0.23279811,0.6823469,-0.73119456,-0.25395375,-1.0088999,0.7783128,0.26358032,0.010051764
0.3552462,-1.3616319,-0.24009785,0.52222234,-0.6786015,0.2102163,-1.1370257,-1.240147,0.18814696,0.09161497,-1.4727448,-0.1971557,-0.18020001,-0.50410837,-0.51624733
0.15464237,-0.08105758,0.24540618,-0.5466983,-0.49499646,0.55121756,0.39144892,0.6340466,-0.10336602,0.28332976,0.23285632,0.07768222,1.804172,0.36144492,0.2933701
0.42277205,-0.014645824,0.06328773,0.8728461,1.0473411,0.6976739,0.50752294,0.53787553,0.70335585,0.80564064,0.64515555,0.7484502,0.0015958087,0.8594194,0.3344002
-0.15730844,1.8118354,-0.4542671,-0.8155913,0.08543573,-0.2968639,-0.108565666,1.1018397,-1.1077453,0.22628501,0.1590082,-0.15367498,-0.39386812,0.11308456,0.25968438
-0.36304933,0.070241146,0.5149725,-0.5962363,-0.7908509,-0.9696764,-0.66573006,-0.821297,-0.29165646,-1.7264836,-0.22684501,-1.4132546,1.4791927,-1.3517302,0.07025364
-0.30463544,-1.8125137,-1.0298544,0.9347732,0.34900367,0.79474306,0.03741401,-0.3352477,0.27907303,0.9354029,0.19650151,1.0757629,-1.357919,1.0229928,-0.12546173
0.2220162,-0.6033082,-0.4808645,0.39368182,0.112467356,-0.13944237,0.33712807,0.33436662,0.85012144,-0.3843937,0.4553291,-0.28279945,-0.21487772,-0.06819612,-0.20092702
-0.75797516,-0.11625157,-0.70511186,-0.1791895,1.1870973,-0.33655518,0.14648925,0.33935902,0.18536682,-0.30090493,0.72517693,-0.08492529,-0.1798429,0.18304206,0.15154412
0.19263329,-0.7512387,-1.333233,1.0717413,1.1414436,1.2741792,-1.8619295,-0.17826131,1.8423973,-0.70238864,-0.018600108,-0.60824746,1.5155443,0.8276908,-0.055989344
